location,latitud,longitud
Sumapaz,3.8474261,-74.3048503
Sumapaz,3.8482636,-74.3044373
Sumapaz,3.8501744,-74.3044445
Sumapaz,3.8510696,-74.3045668
Sumapaz,3.852025,-74.3045704
Sumapaz,3.8528596,-74.3049302
Sumapaz,3.8537535,-74.3054092
Sumapaz,3.8545277,-74.3059471
Sumapaz,3.8554227,-74.3061289
Sumapaz,3.8569878,-74.3070336
Sumapaz,3.8596702,-74.3084605
Sumapaz,3.8615615,-74.3100417
Sumapaz,3.8629814,-74.3108342
Sumapaz,3.8645576,-74.3120994
Sumapaz,3.86661,-74.3128943
Sumapaz,3.8684112,-74.3134065
Sumapaz,3.8697955,-74.3136239
Sumapaz,3.8709659,-74.3140527
Sumapaz,3.8716024,-74.3147977
Sumapaz,3.8719188,-74.3156476
Sumapaz,3.8723413,-74.316604
Sumapaz,3.8727643,-74.3174542
Sumapaz,3.874038,-74.3187321
Sumapaz,3.8749961,-74.3189479
Sumapaz,3.8759546,-74.3190577
Sumapaz,3.8778725,-74.319065
Sumapaz,3.8788319,-74.3189625
Sumapaz,3.8803277,-74.3179074
Sumapaz,3.8809702,-74.3170612
Sumapaz,3.8818292,-74.3153671
Sumapaz,3.8831127,-74.314099
Sumapaz,3.8846085,-74.3130438
Sumapaz,3.8854625,-74.3126227
Sumapaz,3.8857858,-74.3116692
Sumapaz,3.8857895,-74.3107144
Sumapaz,3.8856866,-74.3097593
Sumapaz,3.8853702,-74.3089094
Sumapaz,3.8847334,-74.3082704
Sumapaz,3.8845239,-74.3073148
Sumapaz,3.8841014,-74.3063585
Sumapaz,3.883785,-74.3055086
Sumapaz,3.883576,-74.3044469
Sumapaz,3.8835877,-74.3013704
Sumapaz,3.8839107,-74.300523
Sumapaz,3.885199,-74.2979818
Sumapaz,3.8854158,-74.2970278
Sumapaz,3.885526,-74.2960734
Sumapaz,3.8859555,-74.2952264
Sumapaz,3.8864915,-74.2943797
Sumapaz,3.8871336,-74.2936395
Sumapaz,3.8876692,-74.2928989
Sumapaz,3.8885229,-74.2925839
Sumapaz,3.8892712,-74.2919502
Sumapaz,3.8911976,-74.2897297
Sumapaz,3.8921574,-74.2895211
Sumapaz,3.8930119,-74.2889939
Sumapaz,3.8935479,-74.2881472
Sumapaz,3.8941896,-74.2875131
Sumapaz,3.8946191,-74.286666
Sumapaz,3.8952609,-74.2860319
Sumapaz,3.8960088,-74.2855043
Sumapaz,3.897934,-74.283602
Sumapaz,3.8986819,-74.2830744
Sumapaz,3.8995364,-74.2825472
Sumapaz,3.90039,-74.2822321
Sumapaz,3.9026338,-74.2806493
Sumapaz,3.9034878,-74.2802281
Sumapaz,3.9042357,-74.2797005
Sumapaz,3.9051967,-74.2791737
Sumapaz,3.9057323,-74.2784331
Sumapaz,3.9074396,-74.277803
Sumapaz,3.9081876,-74.2772754
Sumapaz,3.9093834,-74.2766434
Sumapaz,3.9105575,-74.2761174
Sumapaz,3.9123706,-74.2756999
Sumapaz,3.914716,-74.2753905
Sumapaz,3.917593,-74.2754014
Sumapaz,3.9188736,-74.2748758
Sumapaz,3.920474,-74.2743515
Sumapaz,3.922392,-74.2743587
Sumapaz,3.9242071,-74.2734108
Sumapaz,3.926025,-74.2717202
Sumapaz,3.9268848,-74.2698137
Sumapaz,3.9272085,-74.268754
Sumapaz,3.9278535,-74.2672711
Sumapaz,3.928076,-74.2648318
Sumapaz,3.9281964,-74.2612249
Sumapaz,3.9290594,-74.2584697
Sumapaz,3.9304499,-74.2570957
Sumapaz,3.9334334,-74.257107
Sumapaz,3.934392,-74.2572168
Sumapaz,3.9352433,-74.2575383
Sumapaz,3.9362015,-74.2577541
Sumapaz,3.9422752,-74.2577772
Sumapaz,3.9431264,-74.2580987
Sumapaz,3.9438698,-74.2587382
Sumapaz,3.9441862,-74.2595882
Sumapaz,3.9447162,-74.2603329
Sumapaz,3.9455666,-74.2608666
Sumapaz,3.9475911,-74.2608743
Sumapaz,3.9485514,-74.2605597
Sumapaz,3.9487682,-74.2596056
Sumapaz,3.9487942,-74.2528153
Sumapaz,3.9491176,-74.2518617
Sumapaz,3.9497602,-74.2510153
Sumapaz,3.9502958,-74.2502746
Sumapaz,3.9515794,-74.2490063
Sumapaz,3.9525392,-74.2487978
Sumapaz,3.9532871,-74.2482701
Sumapaz,3.9539293,-74.2475298
Sumapaz,3.9547834,-74.2471087
Sumapaz,3.9557424,-74.2471123
Sumapaz,3.9565969,-74.2465851
Sumapaz,3.957451,-74.2461639
Sumapaz,3.9579866,-74.2454232
Sumapaz,3.9583096,-74.2445756
Sumapaz,3.9585263,-74.2436215
Sumapaz,3.9598099,-74.2423532
Sumapaz,3.960664,-74.241932
Sumapaz,3.9617304,-74.2417239
Sumapaz,3.9623722,-74.2410897
Sumapaz,3.9642918,-74.2406726
Sumapaz,3.9652513,-74.2405701
Sumapaz,3.9659992,-74.2400425
Sumapaz,3.9666414,-74.2393022
Sumapaz,3.9674951,-74.2389871
Sumapaz,3.9684545,-74.2388847
Sumapaz,3.9694144,-74.2386761
Sumapaz,3.9703955,-74.2384676
Sumapaz,3.9713562,-74.2380469
Sumapaz,3.9721041,-74.2375192
Sumapaz,3.9727459,-74.236885
Sumapaz,3.9737062,-74.2365704
Sumapaz,3.974348,-74.2359362
Sumapaz,3.9750963,-74.2353024
Sumapaz,3.9758442,-74.2347747
Sumapaz,3.9763799,-74.234034
Sumapaz,3.9774463,-74.2338259
Sumapaz,3.9784057,-74.2337234
Sumapaz,3.9794717,-74.2336214
Sumapaz,3.9805381,-74.2334132
Sumapaz,3.981498,-74.2332047
Sumapaz,3.9822459,-74.232677
Sumapaz,3.984164,-74.2326843
Sumapaz,3.9851234,-74.2325819
Sumapaz,3.986189,-74.2325859
Sumapaz,3.9871488,-74.2323774
Sumapaz,3.9880029,-74.2319562
Sumapaz,3.9887509,-74.2314285
Sumapaz,3.989605,-74.2310074
Sumapaz,3.9908886,-74.229739
Sumapaz,3.9917427,-74.2293178
Sumapaz,3.9927026,-74.2291092
Sumapaz,3.9934505,-74.2285816
Sumapaz,3.9943042,-74.2282665
Sumapaz,3.9951583,-74.2278453
Sumapaz,3.9955878,-74.2269981
Sumapaz,3.9965477,-74.2267895
Sumapaz,3.99751,-74.2259443
Sumapaz,3.9982587,-74.2252044
Sumapaz,3.9987948,-74.2243576
Sumapaz,3.9994366,-74.2237234
Sumapaz,4.0000792,-74.222877
Sumapaz,4.0007223,-74.2219244
Sumapaz,4.0015764,-74.2215033
Sumapaz,4.0025362,-74.2212947
Sumapaz,4.0032846,-74.2206609
Sumapaz,4.0040326,-74.2201332
Sumapaz,4.004992,-74.2200308
Sumapaz,4.0058457,-74.2197157
Sumapaz,4.0067007,-74.2190823
Sumapaz,4.0081966,-74.2180269
Sumapaz,4.0087322,-74.2172861
Sumapaz,4.0093741,-74.2166519
Sumapaz,4.0099097,-74.2159112
Sumapaz,4.0105556,-74.2142159
Sumapaz,4.0106663,-74.2131552
Sumapaz,4.0109896,-74.2122014
Sumapaz,4.0115253,-74.2114607
Sumapaz,4.0119548,-74.2106134
Sumapaz,4.0121056,-74.2104049
Sumapaz,4.0124904,-74.2098727
Sumapaz,4.0130269,-74.2089197
Sumapaz,4.0134564,-74.2080724
Sumapaz,4.0139921,-74.2073317
Sumapaz,4.014315,-74.206484
Sumapaz,4.0144253,-74.2055294
Sumapaz,4.0144289,-74.2045744
Sumapaz,4.0145392,-74.2036198
Sumapaz,4.0145428,-74.2026648
Sumapaz,4.0151932,-74.1998022
Sumapaz,4.0153034,-74.1988476
Sumapaz,4.0156356,-74.1982839
Sumapaz,4.0161371,-74.1975762
Sumapaz,4.0161407,-74.1966537
Sumapaz,4.0156462,-74.1955164
Sumapaz,4.0147238,-74.1944484
Sumapaz,4.0137985,-74.1941611
Sumapaz,4.0122348,-74.1930907
Sumapaz,4.011672,-74.1911726
Sumapaz,4.0113927,-74.1896813
Sumapaz,4.0105397,-74.1891103
Sumapaz,4.0101882,-74.1878316
Sumapaz,4.0098354,-74.1869078
Sumapaz,4.0094111,-74.1860546
Sumapaz,4.008987,-74.1851305
Sumapaz,4.0089193,-74.1842077
Sumapaz,4.0089943,-74.1832145
Sumapaz,4.0095671,-74.182507
Sumapaz,4.0100692,-74.1816574
Sumapaz,4.010855,-74.1811636
Sumapaz,4.0114988,-74.1805274
Sumapaz,4.0120717,-74.1798199
Sumapaz,4.0128577,-74.1792551
Sumapaz,4.0136435,-74.1787614
Sumapaz,4.0142873,-74.1781251
Sumapaz,4.0149314,-74.1774179
Sumapaz,4.0155752,-74.1767817
Sumapaz,4.016432,-74.1763591
Sumapaz,4.0165068,-74.1754368
Sumapaz,4.0165105,-74.1744434
Sumapaz,4.0163005,-74.1734491
Sumapaz,4.0160903,-74.1725257
Sumapaz,4.0158087,-74.1716021
Sumapaz,4.0158157,-74.169757
Sumapaz,4.0161753,-74.1689068
Sumapaz,4.0166774,-74.1680571
Sumapaz,4.017539,-74.1663572
Sumapaz,4.0177566,-74.1653645
Sumapaz,4.0177603,-74.164371
Sumapaz,4.0174788,-74.1634474
Sumapaz,4.0169829,-74.1626649
Sumapaz,4.0169853,-74.1620262
Sumapaz,4.0165604,-74.161315
Sumapaz,4.0141487,-74.1583254
Sumapaz,4.0130845,-74.157044
Sumapaz,4.0123054,-74.1557637
Sumapaz,4.0109527,-74.1554038
Sumapaz,4.0083167,-74.155181
Sumapaz,4.006818,-74.1557431
Sumapaz,4.0061779,-74.1553859
Sumapaz,4.00561,-74.1548161
Sumapaz,4.0047561,-74.1544581
Sumapaz,4.0039743,-74.1538874
Sumapaz,4.0031923,-74.1533877
Sumapaz,4.0031245,-74.1524649
Sumapaz,4.0031282,-74.1514714
Sumapaz,4.0034878,-74.1506212
Sumapaz,4.0035625,-74.1496989
Sumapaz,4.0035662,-74.1487054
Sumapaz,4.0034307,-74.1468598
Sumapaz,4.0034376,-74.1450148
Sumapaz,4.0032273,-74.1440914
Sumapaz,4.0031564,-74.1438406
Sumapaz,4.0041534,-74.1432064
Sumapaz,4.0058854,-74.142395
Sumapaz,4.0083813,-74.1411779
Sumapaz,4.0101643,-74.1397071
Sumapaz,4.011998,-74.1387942
Sumapaz,4.0137299,-74.1383379
Sumapaz,4.014494,-74.1382872
Sumapaz,4.0149015,-74.1382872
Sumapaz,4.0155985,-74.1385732
Sumapaz,4.0156511,-74.1385991
Sumapaz,4.0159639,-74.1387451
Sumapaz,4.0162764,-74.1388831
Sumapaz,4.0165886,-74.139013
Sumapaz,4.0167446,-74.139075
Sumapaz,4.0178347,-74.1394524
Sumapaz,4.0179902,-74.1394983
Sumapaz,4.0181455,-74.1395422
Sumapaz,4.0183009,-74.1395841
Sumapaz,4.0184561,-74.1396239
Sumapaz,4.0186113,-74.1396618
Sumapaz,4.0187664,-74.1396977
Sumapaz,4.0189215,-74.1397315
Sumapaz,4.0190765,-74.1397633
Sumapaz,4.0192314,-74.1397932
Sumapaz,4.0193862,-74.139821
Sumapaz,4.019541,-74.1398468
Sumapaz,4.0196957,-74.1398706
Sumapaz,4.0198504,-74.1398924
Sumapaz,4.020005,-74.1399122
Sumapaz,4.020159,-74.1399299
Sumapaz,4.0203129,-74.1399457
Sumapaz,4.0204668,-74.1399594
Sumapaz,4.0206206,-74.1399712
Sumapaz,4.0207744,-74.1399809
Sumapaz,4.0209281,-74.1399887
Sumapaz,4.0210817,-74.1399944
Sumapaz,4.0212353,-74.1399982
Sumapaz,4.0213897,-74.14
Sumapaz,4.0215442,-74.1399997
Sumapaz,4.0216985,-74.1399975
Sumapaz,4.0228614,-74.1399089
Sumapaz,4.0240089,-74.1396833
Sumapaz,4.0252242,-74.1393215
Sumapaz,4.0269581,-74.138642
Sumapaz,4.0285678,-74.1378643
Sumapaz,4.0300509,-74.1369262
Sumapaz,4.0320289,-74.1355745
Sumapaz,4.0361996,-74.1329273
Sumapaz,4.0377114,-74.1320442
Sumapaz,4.0392494,-74.1312712
Sumapaz,4.0407808,-74.130671
Sumapaz,4.0436048,-74.1298061
Sumapaz,4.0447904,-74.1293871
Sumapaz,4.0460186,-74.128848
Sumapaz,4.048903,-74.1274301
Sumapaz,4.050397,-74.1268224
Sumapaz,4.0518315,-74.126344
Sumapaz,4.0534747,-74.1258738
Sumapaz,4.0550557,-74.1255083
Sumapaz,4.0561986,-74.1253031
Sumapaz,4.0586086,-74.1250309
Sumapaz,4.0598931,-74.1249599
Sumapaz,4.0610675,-74.1249494
Sumapaz,4.0621778,-74.1249959
Sumapaz,4.0632019,-74.1250963
Sumapaz,4.0641669,-74.1252508
Sumapaz,4.0651351,-74.1254717
Sumapaz,4.0664367,-74.1258645
Sumapaz,4.0679922,-74.1264588
Sumapaz,4.0696764,-74.1272277
Sumapaz,4.0712463,-74.1280327
Sumapaz,4.0724761,-74.1287878
Sumapaz,4.0751666,-74.1308105
Sumapaz,4.0758221,-74.1312006
Sumapaz,4.0764822,-74.1315019
Sumapaz,4.0778508,-74.1318962
Sumapaz,4.0792429,-74.1321054
Sumapaz,4.0807815,-74.1321667
Sumapaz,4.0824156,-74.1320735
Sumapaz,4.0842946,-74.1317916
Sumapaz,4.0860689,-74.1313594
Sumapaz,4.0877323,-74.1307762
Sumapaz,4.0887238,-74.1303386
Sumapaz,4.0896905,-74.1298463
Sumapaz,4.0903105,-74.1291439
Sumapaz,4.09093,-74.1285833
Sumapaz,4.0914958,-74.1282294
Sumapaz,4.0932583,-74.127325
Sumapaz,4.094016,-74.1267489
Sumapaz,4.0944754,-74.1263385
Sumapaz,4.0950509,-74.1256756
Sumapaz,4.0970902,-74.1229373
Sumapaz,4.0982403,-74.1213033
Sumapaz,4.0988432,-74.1221001
Sumapaz,4.099257,-74.1229322
Sumapaz,4.0999217,-74.1235992
Sumapaz,4.1003355,-74.1244314
Sumapaz,4.1006656,-74.1253463
Sumapaz,4.1012465,-74.126096
Sumapaz,4.10166,-74.1270112
Sumapaz,4.102157,-74.1279268
Sumapaz,4.1028216,-74.1285938
Sumapaz,4.1035697,-74.1292611
Sumapaz,4.1044858,-74.1295968
Sumapaz,4.1054029,-74.1296833
Sumapaz,4.1063193,-74.129936
Sumapaz,4.1072364,-74.1300225
Sumapaz,4.1081526,-74.1303583
Sumapaz,4.109069,-74.1306109
Sumapaz,4.1099864,-74.1306144
Sumapaz,4.1109035,-74.130701
Sumapaz,4.1136557,-74.1307115
Sumapaz,4.1145734,-74.1306319
Sumapaz,4.1154915,-74.1304693
Sumapaz,4.1163271,-74.1300572
Sumapaz,4.1173288,-74.1298118
Sumapaz,4.1182465,-74.1297322
Sumapaz,4.1190825,-74.1292371
Sumapaz,4.1199999,-74.1292406
Sumapaz,4.1209176,-74.129161
Sumapaz,4.1218366,-74.1287492
Sumapaz,4.1227547,-74.1285866
Sumapaz,4.123672,-74.1285901
Sumapaz,4.1245901,-74.1284275
Sumapaz,4.1259296,-74.1271036
Sumapaz,4.1264332,-74.1262749
Sumapaz,4.1267703,-74.1253625
Sumapaz,4.1274407,-74.1245345
Sumapaz,4.1277817,-74.1226253
Sumapaz,4.1281188,-74.1217129
Sumapaz,4.1286224,-74.1208842
Sumapaz,4.1294628,-74.1192262
Sumapaz,4.1299664,-74.1183975
Sumapaz,4.1303866,-74.1175684
Sumapaz,4.1305569,-74.1166554
Sumapaz,4.1305639,-74.114828
Sumapaz,4.130901,-74.1139156
Sumapaz,4.1315711,-74.1131706
Sumapaz,4.1322755,-74.1121765
Sumapaz,4.1331165,-74.1103523
Sumapaz,4.1339547,-74.1092757
Sumapaz,4.1342928,-74.1081141
Sumapaz,4.1350475,-74.1070371
Sumapaz,4.1359659,-74.1067914
Sumapaz,4.1369674,-74.1066291
Sumapaz,4.1379685,-74.1065498
Sumapaz,4.1388856,-74.1066364
Sumapaz,4.1397177,-74.1071379
Sumapaz,4.1406339,-74.1074737
Sumapaz,4.1422987,-74.1083107
Sumapaz,4.1432149,-74.1086464
Sumapaz,4.1441313,-74.1088991
Sumapaz,4.1466276,-74.1104038
Sumapaz,4.1475444,-74.1105734
Sumapaz,4.1483765,-74.111075
Sumapaz,4.1500413,-74.111912
Sumapaz,4.1509578,-74.1121647
Sumapaz,4.1528754,-74.1123382
Sumapaz,4.1537078,-74.1127567
Sumapaz,4.1543141,-74.1134235
Sumapaz,4.1550269,-74.1140013
Sumapaz,4.1567176,-74.1139875
Sumapaz,4.1588484,-74.1133057
Sumapaz,4.1601907,-74.1128582
Sumapaz,4.1616822,-74.1122189
Sumapaz,4.1630459,-74.1118141
Sumapaz,4.1654962,-74.1108552
Sumapaz,4.1681143,-74.1094901
Sumapaz,4.1695906,-74.1091935
Sumapaz,4.1706946,-74.1092791
Sumapaz,4.1711947,-74.1094205
Sumapaz,4.1719086,-74.1094998
Sumapaz,4.1750181,-74.1096902
Sumapaz,4.1756844,-74.1098488
Sumapaz,4.1762239,-74.1100392
Sumapaz,4.1769854,-74.1104359
Sumapaz,4.1783339,-74.1109118
Sumapaz,4.1789367,-74.1110228
Sumapaz,4.1796665,-74.1108642
Sumapaz,4.1806343,-74.1103882
Sumapaz,4.1814275,-74.1098647
Sumapaz,4.1818138,-74.1096667
Sumapaz,4.1823525,-74.1092973
Sumapaz,4.1823096,-74.1094367
Sumapaz,4.1822706,-74.1095747
Sumapaz,4.1822441,-74.1096767
Sumapaz,4.182209,-74.1098271
Sumapaz,4.1821976,-74.1098788
Sumapaz,4.1821776,-74.1099789
Sumapaz,4.1821609,-74.1100717
Sumapaz,4.1821469,-74.1101606
Sumapaz,4.1821346,-74.1102521
Sumapaz,4.1821242,-74.110345
Sumapaz,4.1821155,-74.1104416
Sumapaz,4.1821088,-74.1105399
Sumapaz,4.1821041,-74.1106399
Sumapaz,4.1821013,-74.1107418
Sumapaz,4.1821005,-74.1108457
Sumapaz,4.1821016,-74.1109518
Sumapaz,4.1821047,-74.1110602
Sumapaz,4.1821097,-74.1111711
Sumapaz,4.1821224,-74.1113619
Sumapaz,4.1821407,-74.1115621
Sumapaz,4.1821648,-74.1117736
Sumapaz,4.182195,-74.1120004
Sumapaz,4.1822253,-74.1122043
Sumapaz,4.1822617,-74.1124316
Sumapaz,4.1823976,-74.1132259
Sumapaz,4.1824489,-74.1135392
Sumapaz,4.1824961,-74.1138585
Sumapaz,4.1825321,-74.1141451
Sumapaz,4.1825485,-74.114302
Sumapaz,4.1825617,-74.1144529
Sumapaz,4.1825718,-74.1145988
Sumapaz,4.1825789,-74.1147403
Sumapaz,4.1825826,-74.1148622
Sumapaz,4.182584,-74.1149814
Sumapaz,4.1825798,-74.1153457
Sumapaz,4.1825726,-74.1156445
Sumapaz,4.1825621,-74.1159433
Sumapaz,4.1825485,-74.1162421
Sumapaz,4.1825315,-74.1165408
Sumapaz,4.1825113,-74.1168396
Sumapaz,4.1824879,-74.1171382
Sumapaz,4.1824612,-74.1174369
Sumapaz,4.1824312,-74.1177355
Sumapaz,4.182398,-74.1180342
Sumapaz,4.1823616,-74.1183327
Sumapaz,4.1823218,-74.1186313
Sumapaz,4.1822789,-74.1189299
Sumapaz,4.1822327,-74.1192283
Sumapaz,4.1821832,-74.1195268
Sumapaz,4.1821305,-74.1198253
Sumapaz,4.1820745,-74.1201237
Sumapaz,4.1821909,-74.1202552
Sumapaz,4.1823088,-74.1203848
Sumapaz,4.1824282,-74.1205125
Sumapaz,4.182549,-74.1206384
Sumapaz,4.1826713,-74.1207624
Sumapaz,4.1827951,-74.1208846
Sumapaz,4.1829204,-74.121005
Sumapaz,4.1830472,-74.1211235
Sumapaz,4.1831741,-74.1212389
Sumapaz,4.1833024,-74.1213526
Sumapaz,4.1834167,-74.1214509
Sumapaz,4.1835309,-74.121546
Sumapaz,4.1836507,-74.1216423
Sumapaz,4.183774,-74.1217381
Sumapaz,4.1839009,-74.1218335
Sumapaz,4.1840316,-74.1219285
Sumapaz,4.1841637,-74.1220217
Sumapaz,4.1842999,-74.1221149
Sumapaz,4.1844402,-74.1222082
Sumapaz,4.184585,-74.1223017
Sumapaz,4.1847344,-74.1223957
Sumapaz,4.184889,-74.1224904
Sumapaz,4.1850493,-74.1225861
Sumapaz,4.1852159,-74.1226833
Sumapaz,4.1855682,-74.1228821
Sumapaz,4.185962,-74.123096
Sumapaz,4.1862333,-74.1232398
Sumapaz,4.1865585,-74.1234097
Sumapaz,4.1867838,-74.1235265
Sumapaz,4.1869209,-74.1235946
Sumapaz,4.1870981,-74.1236776
Sumapaz,4.1872812,-74.1237577
Sumapaz,4.1874705,-74.1238351
Sumapaz,4.1876665,-74.1239101
Sumapaz,4.1878695,-74.1239828
Sumapaz,4.1880806,-74.1240535
Sumapaz,4.1883007,-74.1241226
Sumapaz,4.1885314,-74.1241906
Sumapaz,4.1887289,-74.1242456
Sumapaz,4.1889363,-74.1243007
Sumapaz,4.1891557,-74.1243565
Sumapaz,4.1893913,-74.1244139
Sumapaz,4.1898361,-74.1245173
Sumapaz,4.1899041,-74.1245326
Sumapaz,4.1909487,-74.1247677
Sumapaz,4.1912605,-74.1248411
Sumapaz,4.1915399,-74.1249099
Sumapaz,4.1918443,-74.1249893
Sumapaz,4.1921271,-74.1250683
Sumapaz,4.1923936,-74.1251483
Sumapaz,4.1926462,-74.1252302
Sumapaz,4.1927886,-74.1252793
Sumapaz,4.1929272,-74.1253294
Sumapaz,4.1930624,-74.1253805
Sumapaz,4.1931943,-74.1254327
Sumapaz,4.193323,-74.1254861
Sumapaz,4.1934488,-74.1255408
Sumapaz,4.1935718,-74.1255968
Sumapaz,4.1936921,-74.1256542
Sumapaz,4.1938076,-74.1257119
Sumapaz,4.1939207,-74.125771
Sumapaz,4.1940315,-74.1258316
Sumapaz,4.19414,-74.1258937
Sumapaz,4.1942385,-74.1259526
Sumapaz,4.1943351,-74.1260128
Sumapaz,4.1945863,-74.1261776
Sumapaz,4.1947415,-74.1262829
Sumapaz,4.1948953,-74.1263898
Sumapaz,4.1950473,-74.1264981
Sumapaz,4.1951975,-74.1266078
Sumapaz,4.1953456,-74.1267186
Sumapaz,4.1954916,-74.1268306
Sumapaz,4.1956352,-74.1269435
Sumapaz,4.1957764,-74.1270573
Sumapaz,4.1959111,-74.1271686
Sumapaz,4.1960432,-74.1272806
Sumapaz,4.1961355,-74.1273609
Sumapaz,4.1962236,-74.127441
Sumapaz,4.1963172,-74.1275299
Sumapaz,4.1964106,-74.1276224
Sumapaz,4.1965037,-74.1277187
Sumapaz,4.1965968,-74.1278189
Sumapaz,4.1967533,-74.1279962
Sumapaz,4.1969116,-74.1281866
Sumapaz,4.1970735,-74.1283922
Sumapaz,4.1972421,-74.1286169
Sumapaz,4.1973871,-74.1288176
Sumapaz,4.1975458,-74.1290437
Sumapaz,4.1980689,-74.1298091
Sumapaz,4.1982674,-74.130095
Sumapaz,4.1984688,-74.1303755
Sumapaz,4.1985634,-74.1305028
Sumapaz,4.1986554,-74.1306235
Sumapaz,4.1987586,-74.1307551
Sumapaz,4.1988601,-74.1308801
Sumapaz,4.1989604,-74.1309994
Sumapaz,4.19906,-74.1311133
Sumapaz,4.1991593,-74.1312224
Sumapaz,4.1992585,-74.1313269
Sumapaz,4.1993577,-74.1314271
Sumapaz,4.1994573,-74.1315231
Sumapaz,4.1996393,-74.131691
Sumapaz,4.199828,-74.1318593
Sumapaz,4.2000225,-74.1320274
Sumapaz,4.2002231,-74.1321954
Sumapaz,4.2004299,-74.1323635
Sumapaz,4.2006432,-74.1325318
Sumapaz,4.2008631,-74.1327006
Sumapaz,4.2010899,-74.1328699
Sumapaz,4.2013277,-74.1330428
Sumapaz,4.2015733,-74.1332168
Sumapaz,4.2018272,-74.1333922
Sumapaz,4.2020901,-74.1335697
Sumapaz,4.202387,-74.1337654
Sumapaz,4.2026971,-74.1339651
Sumapaz,4.2029497,-74.1341244
Sumapaz,4.2031642,-74.1342539
Sumapaz,4.2033144,-74.1343411
Sumapaz,4.2034671,-74.1344271
Sumapaz,4.2036226,-74.1345119
Sumapaz,4.2037809,-74.1345955
Sumapaz,4.2039419,-74.1346779
Sumapaz,4.204106,-74.1347593
Sumapaz,4.2042731,-74.1348397
Sumapaz,4.2044434,-74.1349191
Sumapaz,4.2046168,-74.1349975
Sumapaz,4.2047937,-74.1350751
Sumapaz,4.2049743,-74.135152
Sumapaz,4.2051588,-74.1352283
Sumapaz,4.2053474,-74.135304
Sumapaz,4.2055404,-74.1353793
Sumapaz,4.2057382,-74.1354543
Sumapaz,4.2059413,-74.1355293
Sumapaz,4.2062774,-74.135649
Sumapaz,4.2066308,-74.13577
Sumapaz,4.2070054,-74.1358934
Sumapaz,4.2074084,-74.1360217
Sumapaz,4.2076053,-74.1360824
Sumapaz,4.2078304,-74.1361589
Sumapaz,4.2081191,-74.1362275
Sumapaz,4.2089195,-74.1362286
Sumapaz,4.2097015,-74.1362223
Sumapaz,4.2104831,-74.1362089
Sumapaz,4.2112645,-74.1361883
Sumapaz,4.2120456,-74.1361606
Sumapaz,4.2126825,-74.1361327
Sumapaz,4.2133192,-74.1361001
Sumapaz,4.2141177,-74.1360525
Sumapaz,4.2150168,-74.135991
Sumapaz,4.2156479,-74.1359633
Sumapaz,4.2158729,-74.1359503
Sumapaz,4.2161004,-74.1359302
Sumapaz,4.2163037,-74.1359033
Sumapaz,4.2164974,-74.1358672
Sumapaz,4.2166522,-74.1358274
Sumapaz,4.2167907,-74.1357824
Sumapaz,4.2169435,-74.1357247
Sumapaz,4.2174333,-74.1355153
Sumapaz,4.2176092,-74.1354446
Sumapaz,4.2177791,-74.1353854
Sumapaz,4.2179352,-74.1353419
Sumapaz,4.2180816,-74.135312
Sumapaz,4.2182456,-74.1352882
Sumapaz,4.2184283,-74.1352698
Sumapaz,4.2189697,-74.1352271
Sumapaz,4.2191387,-74.1352058
Sumapaz,4.219291,-74.1351787
Sumapaz,4.219472,-74.1351362
Sumapaz,4.2196719,-74.1350792
Sumapaz,4.2198701,-74.1350154
Sumapaz,4.2203833,-74.1348414
Sumapaz,4.2205339,-74.1347945
Sumapaz,4.2206693,-74.1347563
Sumapaz,4.2208229,-74.134719
Sumapaz,4.2209668,-74.1346913
Sumapaz,4.2211039,-74.1346727
Sumapaz,4.2212341,-74.1346632
Sumapaz,4.2213182,-74.1346622
Sumapaz,4.2214039,-74.1346653
Sumapaz,4.2214913,-74.1346727
Sumapaz,4.2215806,-74.1346842
Sumapaz,4.2217656,-74.1347198
Sumapaz,4.2219618,-74.1347727
Sumapaz,4.2221594,-74.1348391
Sumapaz,4.2223778,-74.1349242
Sumapaz,4.2226035,-74.135021
Sumapaz,4.2232263,-74.1353
Sumapaz,4.223417,-74.1353787
Sumapaz,4.223588,-74.1354428
Sumapaz,4.2237849,-74.1355065
Sumapaz,4.2239688,-74.1355537
Sumapaz,4.2241432,-74.1355855
Sumapaz,4.2243101,-74.135602
Sumapaz,4.2244526,-74.1356041
Sumapaz,4.2245919,-74.1355944
Sumapaz,4.2247409,-74.135572
Sumapaz,4.2248998,-74.1355366
Sumapaz,4.2250425,-74.1354966
Sumapaz,4.2252011,-74.1354452
Sumapaz,4.2257546,-74.1352432
Sumapaz,4.225974,-74.1351693
Sumapaz,4.22609,-74.135135
Sumapaz,4.2261988,-74.135107
Sumapaz,4.2263025,-74.1350847
Sumapaz,4.2264021,-74.1350678
Sumapaz,4.2266138,-74.1350416
Sumapaz,4.2268306,-74.1350219
Sumapaz,4.22705,-74.1350089
Sumapaz,4.2272714,-74.1350025
Sumapaz,4.2274939,-74.1350028
Sumapaz,4.2277164,-74.1350099
Sumapaz,4.2279382,-74.1350236
Sumapaz,4.2281582,-74.135044
Sumapaz,4.2283375,-74.1350657
Sumapaz,4.2285145,-74.1350917
Sumapaz,4.2286889,-74.1351221
Sumapaz,4.2288601,-74.1351568
Sumapaz,4.2290277,-74.1351955
